Product Name,Anonymous ID,User Comments,Feature Request/Enhancement,n/a,Other Issue/ Negative Feedback,Positive Feedback,Process Issues,Support Issue,Technical & Performance Issues,Usability Issue
ServiceInsight7,4199,I would like to see the priority P1-P6 in the IMFM phone app ,1,0,0,0,0,0,0,0
ServiceInsight7,4337, More on one screen.,1,0,0,0,0,0,0,0
ServiceInsight7,4337,Could be leaner.  Less steps.  Less clicks.  ,1,0,0,0,0,0,0,0
ServiceInsight7,4342,"the ability to easily 'next' through a dataset would be AMAZING. i.e., you select a list of values in QuickList or Serial Tag Maintenance. Once you click on the first record, you have to go back to the dataset to view the next record. Putting a 'forward' or 'reverse' button and allowing the next record to be viewed without having to go back to the dataset would save a TON of time!!!! ",1,0,0,0,0,0,0,0
ServiceInsight7,4342,"Lastly, having a developer dashboard/page where users and admins could up vote / down vote enhancement requests would be awesome!!",1,0,0,0,0,0,0,0
ServiceInsight7,4441,Need some short cut options.,1,0,0,0,0,0,0,0
ServiceInsight7,4460,"Sometimes you have to search and figure out what category to assign to a request. If possible, would it be possible to simplify the request, and have you list the teams needed within 1 ticket?  For example, the ability to select ""Porter Team"" for a meeting room set-up and ""Electrician"" to request power strips to be set for the same event? ",1,0,0,0,0,0,0,0
ServiceInsight7,4460," It would also be nice if you didn't have to end the task, and then hit OK on the next screen to dispatch.  Once ""end task"" is selected, couldn't it do the dispatching without this additonal step?  ",1,0,0,0,0,0,0,0
ServiceInsight7,4464,"While I appreciate the ability to submit tickets, it would be incredibly helpful to have clearer guidance on categorizing and routing them correctly. ",1,0,0,0,0,0,0,0
ServiceInsight7,4558,"I sometimes find it difficult to find the correct option in the categories, when raising a ticket. ",1,0,0,0,0,0,0,0
ServiceInsight7,4588,"Link to user's list.  It takes a bit time to enter caller's name.  If caller(client) name came up automatically as only typing first name or something, this will be very helpful and save our time, ",1,0,0,0,0,0,0,0
ServiceInsight7,4620,Make reports and searching easier to access and stop using the symbols.,1,0,0,0,0,0,0,0
ServiceInsight7,4639,it would be nice to have emojis to use. and better word processing,1,0,0,0,0,0,0,0
ServiceInsight7,4723,make it more intuitive,1,0,0,0,0,0,0,0
ServiceInsight7,4733,Need info that is important to be visible easier than the info not as important on the mobile version and desktop.  ,1,0,0,0,0,0,0,0
ServiceInsight7,4751," A seperate system is needed for billing, like Coupa. One system for work orders and billing of work orders would be ideal.",1,0,0,0,0,0,0,0
ServiceInsight7,4793,"Being a Senior Building Engineer, if would be helpful to be able to order/ purchase    parts/ materials through the work order system. ",1,0,0,0,0,0,0,0
ServiceInsight7,4812, we need a task calendar added to the system rather than just a dashboard. ,1,0,0,0,0,0,0,0
ServiceInsight7,4826,"It would be great if we could run queries to see work orders by building, rather than having to know the work order number and look up each individual work order.",1,0,0,0,0,0,0,0
ServiceInsight7,4851,the reporting can be difficult to customize.,1,0,0,0,0,0,0,0
ServiceInsight7,4869,"The correct reasons arent there for half of the jobs, DLT will different reasons from the rest of the company. I would very much like to have access to SI the same as i did before. A free type box for reasons for the job would be a much better idea",1,0,0,0,0,0,0,0
ServiceInsight7,4998,Being able to access submitted tickets and their details in an easier manner would be great.,1,0,0,0,0,0,0,0
ServiceInsight7,5111,users cannot modify the incorrect parts of differing information from supplier,1,0,0,0,0,0,0,0
ServiceInsight7,5124,Can the time be changed for the United Kingdom to UK time not American time zone.,1,0,0,0,0,0,0,0
ServiceInsight7,5146," informations of the suppliers (email address, phone number etc...) ",1,0,0,0,0,0,0,0
ServiceInsight7,5146,create itself recurring WO. ,1,0,0,0,0,0,0,0
ServiceInsight7,5156,  Closing out ticket fields should be combined(auto) or have the ability to be adjusted for efficiency since it seems a little redundant.,1,0,0,0,0,0,0,0
ServiceInsight7,5184,"Not so much improve SI7, just looking forward to the day we can link the finance system with it in the UK.",1,0,0,0,0,0,0,0
ServiceInsight7,5190,need option under status for mobile app to pick up or show work order received.,1,0,0,0,0,0,0,0
ServiceInsight7,5206,Instead of 30 min per request minimum.  should put 15 min per request minimum .Cause some work orders are simple fixes and don't take 30 minutes to do. ,1,0,0,0,0,0,0,0
ServiceInsight7,5206, Having to drag PMs to my section one by one is a hassle. If we can select all and swap to my section in the dispatch board would be gold.,1,0,0,0,0,0,0,0
ServiceInsight7,5239, Add the tab back for FM's to see associated PO's with a work order.,1,0,0,0,0,0,0,0
ServiceInsight7,5268," Simple things like being able to customize reports, adjust window sizes, having search fields be ""contains"" by default instead of expecting people to know and type the full and exact thing that they're looking for, ",1,0,0,0,0,0,0,0
ServiceInsight7,5346,"the ability to assign work to groups and not individuals , this can be done as I have proved it with someone based in the USA , but as all things no notice is taken from those who have to use this pile of crap  ",1,0,0,0,0,0,0,0
ServiceInsight7,5351,"As the FM for a site, access to the PM planner should also be provided. -",1,0,0,0,0,0,0,0
ServiceInsight7,5351, a module for tools and spare parts inventory should be available,1,0,0,0,0,0,0,0
ServiceInsight7,5461,"
I think it would be useful to make it easier to use and filter the options in Service Insight Request, because the customer complains about placing tickets",1,0,0,0,0,0,0,0
ServiceInsight7,5513,Clearer dashboard would be nice,1,0,0,0,0,0,0,0
ServiceInsight7,5517,Interfaces are not generally user friendly. One login for all applications would be ideal. Too many logins currently and its very confusing.,1,0,0,0,0,0,0,0
ServiceInsight7,5563,It would also be useful to be able to paint the tickets we are managing with colors or labels.,1,0,0,0,0,0,0,0
ServiceInsight7,5591,"It would be great if ""Problem Description"" can display the full information. ",1,0,0,0,0,0,0,0
ServiceInsight7,5607,Reports and massive closings,1,0,0,0,0,0,0,0
ServiceInsight7,5616,"As a supervisor whose technicians are mobile and look after various sites one thing which would be useful to me would be able to change the primary, secondary and tertiary contacts for different sites. Currently I would have to contact my office tea and wait a long time (months) for this to happen.",1,0,0,0,0,0,0,0
ServiceInsight7,5653,improve data and information on asset's in system ,1,0,0,0,0,0,0,0
ServiceInsight7,5658,"It needs to be faster, made more intuitive, interface made less complex, some basic CSS adjustments to make it cleaner and less ugly. ",1,0,0,0,0,0,0,0
ServiceInsight7,5701,"I would like the ability to run my own reports, ",1,0,0,0,0,0,0,0
ServiceInsight7,5738,"If we could have an e-mail address that would feed into Service Insight and create a ticket. So, the user would have 2 options. One go into the portal and create a ticket. The other send an e-mail that would convert the request into a ticket. ",1,0,0,0,0,0,0,0
ServiceInsight7,5772,WE HAVE NO MAPPING OF BUILDINGS WHICH WOULD BE GREAT. SHOULD REQUIRE A PICTURE. ,1,0,0,0,0,0,0,0
ServiceInsight7,5788,"having to re-enter my mobile number every time I create a ticket is a big disincentive, tbh.  Can it not recognise us somehow?",1,0,0,0,0,0,0,0
ServiceInsight7,5814,Hello maybe put it in french as well for the users based at Novartis Pharma Paris   thank you,1,0,0,0,0,0,0,0
ServiceInsight7,5825,"I would like to be able to have more flexibility in SI7 with scheduling PM work, ",1,0,0,0,0,0,0,0
ServiceInsight7,5825,having the ability to send emails automatically for PMs by vendor,1,0,0,0,0,0,0,0
ServiceInsight7,5852,Being able to edit which site is saved/auto populated for the requester would be very beneficial in saving time as majority of times we have to amend the auto saved location and are unable to change it for some odd reason.  ,1,0,0,0,0,0,0,0
ServiceInsight7,5852,  It would be nice if we could set defaults for the perimeters to run the reports for the engineers hours or know how to do it if it's an option.,1,0,0,0,0,0,0,0
ServiceInsight7,5870,Have a tab for floor and cubicle # would be very helpful.  ,1,0,0,0,0,0,0,0
ServiceInsight7,5870,Adding pics to a WO should allow for JPEG or PNG or screen captures. Not allow us can create a PDF.   ,1,0,0,0,0,0,0,0
ServiceInsight7,5938,"Push notifications are required for the mobile app, ",1,0,0,0,0,0,0,0
ServiceInsight7,5938," flexibility to create dashboards for better management of the WOs, ",1,0,0,0,0,0,0,0
ServiceInsight7,5993,You could put the DRA  questions on Insight at the start of each job like SI Tech for other contracts before you can start each job,1,0,0,0,0,0,0,0
ServiceInsight7,6041,We need to have more choices for work order requests. More designations for type of work that needs to be done.,1,0,0,0,0,0,0,0
ServiceInsight7,6059,"ability to add field Pp""s without having to stop the wrok order",1,0,0,0,0,0,0,0
ServiceInsight7,6105,Reports customization based on users need. ,1,0,0,0,0,0,0,0
ServiceInsight7,6257,There are only a limited # of reports that can be run from the system.  ,1,0,0,0,0,0,0,0
ServiceInsight7,6257,Would like to be able to customize what data fields to use in a report. ,1,0,0,0,0,0,0,0
ServiceInsight7,6257,"""WAREHOUSE SUMMARY"" only show the part# and quantity, if it also had the bin location on that screen, would be extremely helpful.  ",1,0,0,0,0,0,0,0
ServiceInsight7,6298,"The greatest challenge I've experienced with SI is that there isn't a built in change request system - if a field member (FM, Tech manager etc.) or service provider, want to request a change to a PM schedule or a piece of equipment/asset for an SI admin to review/approve/action this needs to be done out of the system, this creates large opportunities for errors, oversights etc. and a lot of extra work around effort.  Having built in change request manager would reduce significant effort and risk and improve client service delivery.",1,0,0,0,0,0,0,0
ServiceInsight7,6311,When a building/floor or space is selected it would be a lot of efficient if the associated agreement number was automatically looked up and auto-filled on a request.,1,0,0,0,0,0,0,0
ServiceInsight7,6395,Create a separate Comments History tab; it is hard to follow a comment string as all of the notifications are distracting.,1,0,0,0,0,0,0,0
ServiceInsight7,6460,a notification for upcoming wo or schedule would be nice and very helpful.,1,0,0,0,0,0,0,0
SI LOCAL,1281, example ability to access/issue forms/links for mass device activation for a contract.,1,0,0,0,0,0,0,0
SI LOCAL,3169,Group sign off would be handy,1,0,0,0,0,0,0,0
SI LOCAL,331,Input travel time for mobile techs ,1,0,0,0,0,0,0,0
SI LOCAL,2971,If there is any possible way to make an option to upload a video as well as images.  Sometimes uploading a video can help explain a situation as well as writing it in the job report ,1,0,0,0,0,0,0,0
SI LOCAL,3024, graphic interface for dispatching Wo (for mobil technicians) ,1,0,0,0,0,0,0,0
SI LOCAL,977,"its very user heavy and doesn't give anything back, job reporting sheets including dynamic RA should be integrated into the jobs especially PPMs.",1,0,0,0,0,0,0,0
SI LOCAL,1202,"The logging and management of reactive work order is fine. It's easy enough and it works well. It's not so easy with PPMs. We can't amend them ourselves on the account and have to ask D&T to correct any mistakes in descriptions, frequency etc. It would be good to have more control over how PPMs are set on the account.",1,0,0,0,0,0,0,0
SI LOCAL,867,"It would be great to change CPW (Closed waiting for paperwork status) to Closed (completely closed) OR CWP (Closed, waiting for paperwork) At the moment status is really confusing and don't know when the job is completely closed. ",1,0,0,0,0,0,0,0
SI LOCAL,3110,"- add the ability to tailor system to specific needed funktions for our Contract this includes chancende WO types in existing WO, making available the scroll option in the WO lists, handeling vist calculations bases on pre determined vist rates for eacg contractor Groups‚Ä¶ ex carpender, elictriciens ..etc I Think there are a lot of improvements to be made. Please Call in for a meeting with the danish team in Brande and Aalborg for us to realy tell you what we nede from the system to Help u's to works smarter ",1,0,0,0,0,0,0,0
SI LOCAL,242,Ability to add more detail,1,0,0,0,0,0,0,0
SI LOCAL,3336,"We still have to use paper reports on a previous system I used  -FX Mobile Astea. The equipment tasks were built in to the work order in line with SFG20 so you would tick what task were completed in line with FGas,it links so it could  attach EML, Fire reports, does it give the client what they want on 1no. report no, as you have to send EML, FGas even mechanical report all separately, we could also combine multiple different assets into one report due flexibility of it ",1,0,0,0,0,0,0,0
SI LOCAL,1980,"an improvement i'd recommend is doing away with the parent and child way of working, not really necessary from an engineers perspective and can make it confusing for new users to get to grips with especially if your used to for example MRI concept which is also a learning curve but is simpler to open and close jobs from an engineers view",1,0,0,0,0,0,0,0
SI LOCAL,753,Simplify the jobs (Take away parent and child),1,0,0,0,0,0,0,0
SI LOCAL,3308,"The biggest issue is not being able to put on a 'general' PPM that is not relevant to SFG, i.e. general leaf clearance on a site - without picking a SFG related library key.  Thanks!",1,0,0,0,0,0,0,0
SI LOCAL,3071,When viewing/modifying Sequenced PM's it would be good to be able to return to the search list rather than the full list.,1,0,0,0,0,0,0,0
SI LOCAL,2331,"Make it easier to work with, easier/faster way of changing/modifying/removing PPMs, faster way of reassigning tasks",1,0,0,0,0,0,0,0
SI LOCAL,71,PPM's should not have end dates until the last day of the month and should not have attend by dates either.  Bulk closing of PPM's should be enabled to assist Contract support as some contracts can generate thousands of PPM's that require IT to close rather than within individual contracts. ,1,0,0,0,0,0,0,0
SI LOCAL,570,Ability it input more characters in the Ref 2 box,1,0,0,0,0,0,0,0
SI LOCAL,3160,"If people are locked into tickets, an override button may be useful.",1,0,0,0,0,0,0,0
SI LOCAL,2778,A simpler way to bulk assign tasks to engineers by due date order,1,0,0,0,0,0,0,0
SI LOCAL,599,1. Sequenced PMs should have export feature. ,1,0,0,0,0,0,0,0
SI LOCAL,599,2. Work orders should have PM Description featured first over Prob Description the Techs see. ,1,0,0,0,0,0,0,0
SI LOCAL,599,"3. The Child PMs need to have labor hours entered, not just under Parent WO.  4. The Child PMs need to be able to add tech logs instead of just parent PM. ",1,0,0,0,0,0,0,0
SI LOCAL,599, 6. Quick List should have column for estimated labor hours for PMs. ,1,0,0,0,0,0,0,0
SI LOCAL,1593,"The system should be able to create a historic view of asset issues.....logging jobs should not just be by building, but equipment. ",1,0,0,0,0,0,0,0
SI LOCAL,1593,As a report I don't seem to be able to easily see how long has been spent on task.,1,0,0,0,0,0,0,0
SI LOCAL,392,It will be helpful to have a notification for work orders left open for a long time,1,0,0,0,0,0,0,0
SI LOCAL,3428,"Also a better search criteria would help instead of just the job number. I understand this could work better for a mobile engineer, but a light version for static engineers would be beneficial.",1,0,0,0,0,0,0,0
SI LOCAL,195,"1.Users are unable to maintain any of their own location data (buildings, floors, areas). Actions as simple as changing the name of an area must be submitted to a central service desk that generally has a 2-3 week lead time on response. This data is customer facing through the SI Request portal and not being able to respond quickly to key customer contact change requests is a continual frustration. ",1,0,0,0,0,0,0,0
SI LOCAL,195,"2.Users are unable to bulk maintain preventative maintenance or assets in the system. Often when changing preventative maintenance plans or updating assets you need to change those on a whole category of assets rather than just a single asset. To do this (especially if the ask is over 50 assets) the account team must fill out a smart sheet, get that approved (5 day lead), fill out an excel form, wait for that to be loaded (3-4 week lead), and pay an hourly support rate for the request. ",1,0,0,0,0,0,0,0
SI LOCAL,195,17.No inspection / rounds & readings module,1,0,0,0,0,0,0,0
SI LOCAL,195,18.No inventory module,1,0,0,0,0,0,0,0
SI LOCAL,2598,"Additional fields in the fault reporting section, its sometimes difficult to assign a task to the right fault information. ",1,0,0,0,0,0,0,0
SI LOCAL,443,more information on job description and location,1,0,0,0,0,0,0,0
SI LOCAL,1525,"Priority Codes are not translating into SI, we have some contracts with P3 giving the engineers 3 days to rectify and others that any P code breaches as soon as the job is made live. A dedicated SI team email would be helpful as most of the requests through the Service Desk take too long and get redirected to forms and online portals that are not relevant to the issue.  ",1,0,0,0,0,0,0,0
SI LOCAL,2722,would be good if we could have the option back where we can see the contracts an engineer has assigned to them ,1,0,0,0,0,0,0,0
SI LOCAL,767,"Additions:  Quicklist: A toggle to sort out work orders with attachments, so that only work orders with attachments can be shown just as separating out a work order type. This function would be most useful if, like the toggle to sort by work order type, you could also narrow to if the attachment is an image or other file. However, even just having a sort column in the results that was ""Attachment"" which simply stated Y or N for if the work order had an attachment would be a wonderful improvement.   ",1,0,0,0,0,0,0,0
SI LOCAL,441,Need the ability to change the dollar amount if needed,1,0,0,0,0,0,0,0
SI LOCAL,3317,"Whilst viewing a WO, it would be fantastic if there was a box to input the PO reference and a link to click on the PO number which takes you straight to Coupa and vice versa. This would help with managing the P&L. ",1,0,0,0,0,0,0,0
SI LOCAL,2479,generate a work order number at the start of process,1,0,0,0,0,0,0,0
SI LOCAL,148,setting it to automatically put in the date you have selected from confirmed date into the completion date ,1,0,0,0,0,0,0,0
SI LOCAL,3214,"Attach relevent CBRE documents/checksheets to the jobs we self deliver or at least give the option for them to be attached based on contract, to allow the technician to carry out the work. otherwise its just another piece of admin in an admin heavy company. ",1,0,0,0,0,0,0,0
SI LOCAL,3214,A more streamline approach to adding a QR code to an asset on the mobile ,1,0,0,0,0,0,0,0
SI LOCAL,2151,"I am based on a client site with two CBRE engineers, when we have jobs raised I would like to assign a job to both of them rather than only being able to assign to one person. ",1,0,0,0,0,0,0,0
SI LOCAL,1259,"I want to communicate with callers through tickets, not through e-mail. ",1,0,0,0,0,0,0,0
SI LOCAL,1001,"It should be PM data check box and fill box for job plan activites. It should show interval M, 3M, Y quickly list table. ",1,0,0,0,0,0,0,0
SI LOCAL,573,"There could be a calendar or built in schedule that reminds you of Servicing, Maintenance etc.  ",1,0,0,0,0,0,0,0
SI LOCAL,3263,There needs to be a way of auto populating a job sheet that can be sent to the client. Currently we complete the tick boxes of what's been done but then have to complete a manual job sheet. Is there a way this can be done?,1,0,0,0,0,0,0,0
SI LOCAL,849,Add more options for different types of jobs ,1,0,0,0,0,0,0,0
SI LOCAL,3328,I would suggest that every user should allow to close their job as a parent and child. So it will get more easier and quick to close PPMs.,1,0,0,0,0,0,0,0
SI LOCAL,1310,Description of different sections should be clearer.,1,0,0,0,0,0,0,0
SI LOCAL,1310,Better filtering- all open Work Orders for a site should be visible (not just one engineer) and then give the user the ability to filter out accordingly.,1,0,0,0,0,0,0,0
SI LOCAL,3118,"3, May be you could maje a link to an  archieve  should you feel we need to look at the ppms that we have completed, on nulti engineer sites that might be usefull to see what another shift engineer / operative has done. ",1,0,0,0,0,0,0,0
SI LOCAL,3118,"4, an option to say completed but further action required (as far as an engeener is concerned is completed and needs to be removed from the engineers phone but say a contractor is required) at present, the understanding is if we put contractor is required it still stays on the phone and the sla is brocken. If this is no longer the case ,we need to be advised.",1,0,0,0,0,0,0,0
SI LOCAL,1852,Making the on hold awaiting parts actually stopping the clock as currently pointless  ,1,0,0,0,0,0,0,0
SI LOCAL,1852,be able to add comments onto the job and client not being able to see it and also have a feature of if a contractor adds a note having the option from helpdesk to hide from client ,1,0,0,0,0,0,0,0
SI LOCAL,1852,Being able to notify people when adding notes if required for example when an ETA is provided adding a comment and having another section to type an email in to notify whoever requires to get the updarte having a dashboard gives a fast break down on tiles jobs overdue and remedials jobs going to go over due in 24hours and you click into the tile and it displays the jobs in a list and click on the job it takes you to the full information whuld be helpful from a helpdesk point of view so we know how to manage it and keep on track of it,1,0,0,0,0,0,0,0
SI LOCAL,2106,Allow a work order to start without having to go thru the safety steps.,1,0,0,0,0,0,0,0
SI LOCAL,2584,3. Tone alert or notification on app. Not just by email. as i don't have email on tablet.,1,0,0,0,0,0,0,0
SI LOCAL,2886,"Allow a custom completion priority code of ""By Due Date"" ",1,0,0,0,0,0,0,0
SI LOCAL,2886,Increase the number of capturable fields for reporting ,1,0,0,0,0,0,0,0
SI LOCAL,2886,Allow multiple technicians to be assigned to one work order simultaneously. I have many others to numerous to list here. ,1,0,0,0,0,0,0,0
PJM,835,It would be more efficient if SI7 and Capital planner talked back and forth. ,1,0,0,0,0,0,0,0
PJM,1113,"IT will be great if we can create a central portal for all the different-2 tools , like cost saving sheet , FPR  and CPT is different.",1,0,0,0,0,0,0,0
PJM,1120,"I am quite new to using the system and currently do not have the full insight into using the tool. It would be beneficial if I can track the whole project in particular the financials. at the moment I tend to jump from one system to another. it would be good to see a PO at request status, then at approved and the value of the client PO value and actually see the margin at the time. I would imagine that it can link to Power BI ",1,0,0,0,0,0,0,0
PJM,144,"Its not integrated locally, and not used by all PJM senior level staff at local level. ",1,0,0,0,0,0,0,0
PJM,2522,Our individual service lines tools are great. We need Better integration of CBRE tools something we are working with Stephanie and the D&T team. ,1,0,0,0,0,0,0,0
ServiceInsight7,501, There is no integration with other 3rd party vendors. ,1,0,0,0,0,0,0,0
ServiceInsight7,1153,"Perhaps if it is possible to unify the different platforms with the same type of use, in my point of view, different platforms that deal with similar topics generate pollution of information, cause noise in communications  ",1,0,0,0,0,0,0,0
ServiceInsight7,1600,Better purchase req integration. ,1,0,0,0,0,0,0,0
ServiceInsight7,3534,With the implementation of Supplier Shield there have been a ton of issues with Service insight. ,1,0,0,0,0,0,0,0
ServiceInsight7,4017,Esta plataforma deber√≠a enlazar informaci√≥n con otros programas  ,1,0,0,0,0,0,0,0
ServiceInsight7,4823,Shpuld be more adaptable and possible ti integrate with other systems,1,0,0,0,0,0,0,0
ServiceInsight7,5268, improving communication with other CBRE owned programs ,1,0,0,0,0,0,0,0
ServiceInsight7,5548,"At my place of employment, our company no longer supports Microsoft Office products and has transitioned to Google Workspace products. This presents challenges with utilizing the attachments feature (which we use a lot) within the Service Insight work orders. Most of the file formats we use are .xlsx, and they are pre-loaded into the PM work orders that are issued on a schedule. Whatever you can do to make the integration better between SI7 and Google would be greatly appreciated.",1,0,0,0,0,0,0,0
ServiceInsight7,6257," SI7 can not interface directly with ""Coupa/MyBuy"" for parts requests, and PO's. ",1,0,0,0,0,0,0,0
SI LOCAL,2963,"The system does not communicate with other CBRE systems, as Risk assesment or PTW's are in 2 other systems. And neither of the 3 CAN link or retrackt data or info from the others. As a skilled worker it gives me unnessesary officetime/downtime when I have to report the same thing in 2,3 sometimes up to 5 times in different apps or programs. All after the first is wasted time where we could be fixing things, or finding, locating &  do troubleshooting. On critical issues.  I'm sorry but I am not a big fan of SI local or SI Tech. I use it on a daily basis, but I would have chosen a more user friendly software. Instead of ""inventing the wheel"" once more!",1,0,0,0,0,0,0,0
SI LOCAL,195,"8.A lot of user complaints that center around ""SI Local"" are actually for support systems of SI Local, like FM Cloud. FM Cloud often is marketed as our SSO portal. 1) it doesn't SSO to many of the applications listed on the dashboard (FM Analytics for example) 2) It lists applications that are often not deployed on all accounts confusing end users (like quantum on local accounts‚ which is a DCS tool), users click these buttons and are basically given an error because they shouldn't see that button and don't have access to that system 3) Even the basic login to SI Local doesn't work in FM Cloud so users are directed only to SI Request‚ basically rendering the entire usage of that platform obsolete. Finally, the authentication process that our key customers must go through for our key apps (webquote, FM Analytics, SI Request) will be different for each app even when we've already configured SSO for SI Request already. So while we market our stack as SSO, really it's only SI Request. ",1,0,0,0,0,0,0,0
SI LOCAL,195,"11.The SI Local - peoplesoft integration actually adds more work to the account team than it saves so it is not used. There are two available integrations with Peoplesoft, mode 1 and mode 2. SI Local only has mode 1 available which actually increases work on the account (kind of the oppositive of what an integration should do) and hence why out of 400+ accounts only 17 use the integration globally. Enabling the deeper integration more akin to SI Enterprise would actually be a benefit to SI Local and would drive improvements in data management and cleanliness. An integration similar to the one available between Maximo and Peoplesoft would be an actual benefit to the accounts. ",1,0,0,0,0,0,0,0
SI LOCAL,1712,"The system doesnt work, systems does not ""talk"" with other CBRE apps. Constant lagging.",1,0,0,0,0,0,0,0
PJM,2694,"The PDA is a one size fits all PM tool. Due to this, for smaller less complex projects this causes a lot of unnecessary admin work. I believe there should be different categories eg. $0-$100K, $100 - $500K OR Green, Yellow Red risks OR the number of different job aspects and trades, 1 - 5 vendors, 5-10 vendors. etc.",1,0,0,0,0,0,0,0
ServiceInsight7,94,Not user friendly for most back end updates. Very inefficient and bulky methods for any customization. ,1,0,0,0,0,0,0,0
ServiceInsight7,501,You cannot edit work orders. There is no integration with other 3rd party vendors. ,1,0,0,0,0,0,0,0
ServiceInsight7,501,The quick tiles are not user or portfolio customized. ,1,0,0,0,0,0,0,0
ServiceInsight7,1416,"We cannot adjust sizes of popups, we cannot filter through site history, instead have to pull up an entirely other screen.  ",1,0,0,0,0,0,0,0
ServiceInsight7,2883,"Also the tech should be able to input the condition of the equipment his is working on. Identify any issues he finds that need to have a corrective work order, create said work order on the spot, and the both are connected as parent and child. ",1,0,0,0,0,0,0,0
ServiceInsight7,3159,The naming conventions are sometimes difficult.,1,0,0,0,0,0,0,0
ServiceInsight7,3234,It would be helpful to have the PO numbers listed when exporting the data into the spreadsheet so when bulk/orders are created in the vendor's system it can be searched with VLookUp vs manually inputting/searching for po info.   ,1,0,0,0,0,0,0,0
ServiceInsight7,3234,Increasing the PO would be helpful this could be done for planned projects I.e. a preventative maintenance request that is routinely above the current $1500 limit. ,1,0,0,0,0,0,0,0
ServiceInsight7,3815," Quick list is the main link I use, and I wonder why it is not the first page I see, as well as my own site. Now I need to filter to see my work orders and the efficiency for SI is low. ",1,0,0,0,0,0,0,0
ServiceInsight7,4090,the format is too restrictive and very generalized- does not allow for on the spot situations -  ,1,0,0,0,0,0,0,0
ServiceInsight7,4413,The new AI update causes some trouble with creating the proper wording in the problem code section. ,1,0,0,0,0,0,0,0
ServiceInsight7,5268," not requiring us to submit tickets that we have to wait days for other random people to decide to get around to for simple things like account creations and password resets, etc., would greatly improve the system.",1,0,0,0,0,0,0,0
SI LOCAL,2996,We need more possibles to make individual settings in the deferent country's and even down to sites.  This will make serviceinsigts more useful to os users. So in short therms open it more up.,1,0,0,0,0,0,0,0
SI LOCAL,2298,"Service insight is far behind many of the sector leading CAFM systems, something that adds significant administration time to contract management. Better analysis of contractual requirements would assist in its development to better suit the ever increasing demands of clients.",0,0,0,0,1,0,0,0
SI LOCAL,3454,Yes sure. Technicians on Local GWS should be able to use SI which is not the case at the moment. PPM tracker can be improved to allow easy edit if service cancelled by client for example.  On the same if new starter looks at SI PPM schedule he/she don't have information which supplier or CBRE technician to reach out to for the service. We use SI and need manual excel PPM tracker along side to be able to support new starters. To be honest our manual excel sheet gives better control and visibility than SI.,0,0,0,0,1,1,0,1
SI LOCAL,195,"15.	This feature is being developed now but: SI cannot automatically ingest customer request emails to generate work orders The URL for SI Request needs to be masked to something that looks legitimate and from CBRE, it looks like a sketchy virus website (this is real feedback from customers and I agree) ",0,0,0,0,1,0,0,1
SI LOCAL,312,"not user friendly, always has delays.  Not tailored to US as it is UK focused.  Needs to be made more user friendly.  My client does not like the program as we have used way better systems with more automation.   ",0,0,0,0,1,0,0,1
SI LOCAL,3317,"The adding and deleting of users/engineers is a lengthy process. If this was managed by the contract manager, it would be less time consuming ",0,0,0,0,1,0,0,1
SI LOCAL,3214,Too many problem codes and so many not relevant - type in electrical and you get - fixed electrical ground power faults/telecoms issue/unsafe electrics - it reads like someone unqualified googled electrical problem and picked the first 3 that came up in the search - I would recommend shorter - categories - Hard services or soft services - sub category - soft services - cleaning/catering /security. sub category hard services - electrical / mechanical / fabric. then allow the description to identify the issue Currently it tries to do too much and doesn't do anything well. its not a very intuitive system to work with - it works like it was built by someone in IT who has never actually worked in the facilities industry.,0,0,0,0,1,0,0,1
SI LOCAL,723,"Currently only mobilizing SI for a new Datacenter contract. SI structure is slightly different to other CMMS systems previously used, so a period of adaption is anticipated. Elements are weaker in relation to other systems used including multi-person working on WOs, capturing accurate hours against works & a spares module. ",0,0,0,0,1,0,0,1
PJM,673,"The project management portal tools, especially CPP, are not available in Japan. Japan must create documents in accordance with the Construction Industry Law(Kensetu GyouhouÂª∫Ë®≠Ê•≠Ê≥ï) as determined in Japan.The document is called a construction system ledger(sekoutaiseidaicyouÊñΩÂ∑•‰ΩìÂà∂Âè∞Â∏≥).Japan needs to make them individually in line with the construction system ledger(sekoutaiseidaicyouÊñΩÂ∑•‰ΩìÂà∂Âè∞Â∏≥)",0,0,0,0,1,0,0,0
PJM,251,"The majority of projects I do are not ""Principal Projects"", we also work within the construction industry so it could be more relevant towards that.  ",0,0,0,0,1,0,0,0
PJM,1225,the PDA is not appropriated for the BeLux business. ,0,0,0,0,1,0,0,0
ServiceInsight7,2125," If work order assignments are to be sent to a single technician, they can be selected with a tick and sent collectively. ",0,0,0,0,1,0,0,0
ServiceInsight7,5156,The flow of adding photos during close out of tickets a little backward and out of place on form.  ,0,0,0,0,1,0,0,0
SI LOCAL,3392,Fault codes are very poor ,0,0,0,0,1,0,0,0
